"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"848","regulation of cell cycle G2/M phase transition (GO:1902749)","1/84",0.512540860092971,0.605620214402308,0,0,1.40778498609824,0.940928070661717,"AKAP9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"849","regulation of MAPK cascade (GO:0043408)","2/203",0.51671196449957,0.609829668349316,0,0,1.16257995735608,0.767616306131327,"MYDGF;SYK","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"850","positive regulation of signal transduction (GO:0009967)","2/206",0.52457313111683,0.61660922620023,0,0,1.1453081232493,0.738918935171555,"ASXL2;RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"851","positive regulation of cellular component biogenesis (GO:0044089)","1/87",0.524917834280236,0.61660922620023,0,0,1.35846979496353,0.875552169432615,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"852","positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)","1/87",0.524917834280236,0.61660922620023,0,0,1.35846979496353,0.875552169432615,"MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"853","regulation of MAP kinase activity (GO:0043405)","1/87",0.524917834280236,0.61660922620023,0,0,1.35846979496353,0.875552169432615,"TENM1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"854","divalent metal ion transport (GO:0070838)","1/88",0.528973665331675,0.619920014809753,0,0,1.34278718628851,0.855109211242308,"CACNA1E","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"855","negative regulation of translation (GO:0017148)","1/88",0.528973665331675,0.619920014809753,0,0,1.34278718628851,0.855109211242308,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"856","positive regulation of phosphorylation (GO:0042327)","2/208",0.529766299418477,0.620123635534245,0,0,1.13407304669441,0.720498510249131,"MYDGF;STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"857","cellular response to DNA damage stimulus (GO:0006974)","3/329",0.53208872584117,0.622115406409396,0,0,1.07475845854304,0.678113503192393,"SMG1;RPS3;IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"858","negative regulation of cellular protein metabolic process (GO:0032269)","1/89",0.532995073141036,0.622448791710161,0,0,1.32746100053792,0.835295673112207,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"859","regulation of Ras protein signal transduction (GO:0046578)","1/90",0.536982348098353,0.626375218619965,0,0,1.31247922345589,0.816086530296106,"ACAP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"860","lipid transport (GO:0006869)","1/91",0.540935778238849,0.629521079901657,0,0,1.29783037475345,0.797457995032689,"LDLR","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"861","regulation of protein catabolic process (GO:0042176)","1/91",0.540935778238849,0.629521079901657,0,0,1.29783037475345,0.797457995032689,"MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"862","nuclear export (GO:0051168)","1/92",0.544855649203945,0.632613395715357,0,0,1.28350347876975,0.779387443326756,"SRSF9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"863","cell cycle G1/S phase transition (GO:0044843)","1/92",0.544855649203945,0.632613395715357,0,0,1.28350347876975,0.779387443326756,"USP37","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"864","positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)","2/215",0.547639208259792,0.635109359579065,0,0,1.09641180415828,0.660191855566241,"RPS3;IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"865","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/93",0.548742244147585,0.635652865475006,0,0,1.26948803704657,0.76185334691393,"FIS1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"866","axon development (GO:0061564)","1/94",0.552595843901036,0.638712486259832,0,0,1.25577400267227,0.744835209283115,"SEMA5A","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"867","protein oligomerization (GO:0051259)","2/217",0.552658408769735,0.638712486259832,0,0,1.08610188261351,0.644074896877035,"FIS1;TAF10","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"868","ubiquitin-dependent protein catabolic process (GO:0006511)","3/341",0.556356465475899,0.640838575158719,0,0,1.03596357580697,0.60743316637292,"ZNRF3;FBXL7;MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"869","positive regulation of protein localization to membrane (GO:1905477)","1/95",0.556416726934217,0.640838575158719,0,0,1.24235175626338,0.728313506498135,"FIS1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"870","interleukin-1-mediated signaling pathway (GO:0070498)","1/95",0.556416726934217,0.640838575158719,0,0,1.24235175626338,0.728313506498135,"IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"871","ciliary basal body-plasma membrane docking (GO:0097711)","1/96",0.560205169388323,0.643609758569008,0,0,1.2292120834631,0.712269631824197,"AKAP9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"872","epithelial cell differentiation (GO:0030855)","1/96",0.560205169388323,0.643609758569008,0,0,1.2292120834631,0.712269631824197,"TST","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"873","positive regulation of cell migration (GO:0030335)","2/221",0.562579414684954,0.643609758569008,0,0,1.0660469667319,0.613214705781415,"CBLL1;FERMT3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"874","mRNA metabolic process (GO:0016071)","1/97",0.563961445133323,0.643609758569008,0,0,1.21634615384615,0.696685843975432,"SRSF9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"875","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","1/97",0.563961445133323,0.643609758569008,0,0,1.21634615384615,0.696685843975432,"SAR1B","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"876","response to tumor necrosis factor (GO:0034612)","1/97",0.563961445133323,0.643609758569008,0,0,1.21634615384615,0.696685843975432,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"877","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","1/97",0.563961445133323,0.643609758569008,0,0,1.21634615384615,0.696685843975432,"SAR1B","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"878","protein localization to organelle (GO:0033365)","1/97",0.563961445133323,0.643609758569008,0,0,1.21634615384615,0.696685843975432,"ACAP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"879","regulation of insulin secretion (GO:0050796)","1/98",0.567685825560836,0.644921992303807,0,0,1.20374550112853,0.681545219325469,"CACNA1E","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"880","antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","1/98",0.567685825560836,0.644921992303807,0,0,1.20374550112853,0.681545219325469,"SAR1B","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"881","histone modification (GO:0016570)","1/98",0.567685825560836,0.644921992303807,0,0,1.20374550112853,0.681545219325469,"TAF10","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"882","response to UV (GO:0009411)","1/98",0.567685825560836,0.644921992303807,0,0,1.20374550112853,0.681545219325469,"N4BP1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"883","steroid metabolic process (GO:0008202)","1/99",0.571378580006214,0.646916765159578,0,0,1.19140200458882,0.666831605896766,"LRP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"884","glycosaminoglycan biosynthetic process (GO:0006024)","1/99",0.571378580006214,0.646916765159578,0,0,1.19140200458882,0.666831605896766,"XYLT1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"885","small GTPase mediated signal transduction (GO:0007264)","1/99",0.571378580006214,0.646916765159578,0,0,1.19140200458882,0.666831605896766,"PLD2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"886","metal ion transport (GO:0030001)","1/101",0.57867027645788,0.65369517137632,0,0,1.16745562130178,0.638624415937851,"LRP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"887","intrinsic apoptotic signaling pathway (GO:0097193)","1/101",0.57867027645788,0.65369517137632,0,0,1.16745562130178,0.638624415937851,"ZMAT4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"888","endosomal transport (GO:0016197)","2/229",0.581948955394232,0.656658618586735,0,0,1.02805747849801,0.556562089022688,"WASHC2C;WASHC2A","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"889","protein import into nucleus (GO:0006606)","1/103",0.585838643704064,0.660304073106268,0,0,1.14444831186913,0.611948963224246,"SYK","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"890","post-translational protein modification (GO:0043687)","3/357",0.587527353400776,0.661463379896154,0,0,0.988328427889983,0.525625153984415,"LGALS1;KLHL5;FBXL7","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"891","regulation of cellular response to stress (GO:0080135)","1/104",0.589377228181121,0.66205827649942,0,0,1.13327971505716,0.599152343636506,"SMG1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"892","B cell receptor signaling pathway (GO:0050853)","1/104",0.589377228181121,0.66205827649942,0,0,1.13327971505716,0.599152343636506,"SYK","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"893","regulation of signal transduction (GO:0009966)","2/233",0.591396352354295,0.662840207001123,0,0,1.01004947433519,0.530547515118237,"SEMA5A;LFNG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"894","activation of protein kinase activity (GO:0032147)","2/233",0.591396352354295,0.662840207001123,0,0,1.01004947433519,0.530547515118237,"IKBKG;STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"895","G1/S transition of mitotic cell cycle (GO:0000082)","1/105",0.592885755364876,0.663767069134755,0,0,1.12232589895312,0.586699852329764,"USP37","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"896","transcription from RNA polymerase II promoter (GO:0006366)","4/485",0.593594946638994,0.66381934880834,0,0,0.969315933171355,0.505554576636898,"TAF10;CSTF2T;SRSF9;NELFE","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"897","response to endoplasmic reticulum stress (GO:0034976)","1/106",0.596364479003864,0.663952453290969,0,0,1.11158072696534,0.57457969805295,"CREB3L2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"898","fatty acid metabolic process (GO:0006631)","1/106",0.596364479003864,0.663952453290969,0,0,1.11158072696534,0.57457969805295,"ELOVL4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"899","positive regulation of cellular catabolic process (GO:0031331)","1/106",0.596364479003864,0.663952453290969,0,0,1.11158072696534,0.57457969805295,"RNF152","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"900","RNA splicing (GO:0008380)","1/106",0.596364479003864,0.663952453290969,0,0,1.11158072696534,0.57457969805295,"LSM1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"901","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","2/236",0.598377790733302,0.665244754636552,0,0,0.996947496947497,0.511965406476268,"CSTF2T;SRSF9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"902","negative regulation of cell proliferation (GO:0008285)","3/363",0.598853062557056,0.665244754636552,0,0,0.971556886227545,0.498155121383459,"TENM1;ATP8A2;SSTR4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"903","positive regulation of cell cycle process (GO:0090068)","1/107",0.59981365070263,0.665573951278002,0,0,1.10103829407168,0.562780589328314,"MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"904","monocarboxylic acid metabolic process (GO:0032787)","1/108",0.603233520173017,0.66862830443956,0,0,1.09069291599845,0.551291708656976,"SLC5A6","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"905","circulatory system development (GO:0072359)","1/109",0.606624334776053,0.671643738613929,0,0,1.08053911900066,0.540102689527141,"GJA1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"906","macroautophagy (GO:0016236)","1/110",0.609986339944281,0.674620654110562,0,0,1.07057163020466,0.529203593200013,"PLEKHF2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"907","regulation of protein binding (GO:0043393)","1/111",0.613319779041178,0.677559447187719,0,0,1.06078536847768,0.518584887839981,"STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"908","positive regulation of developmental process (GO:0051094)","1/113",0.619901922168365,0.683324231037076,0,0,1.0417371090448,0.498152438776347,"FIS1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"909","positive regulation of canonical Wnt signaling pathway (GO:0090263)","1/113",0.619901922168365,0.683324231037076,0,0,1.0417371090448,0.498152438776347,"LRRK1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"910","protein O-linked glycosylation (GO:0006493)","1/115",0.62637267017555,0.688185762627085,0,0,1.02335720959203,0.478736495981337,"LFNG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"911","epithelium development (GO:0060429)","1/115",0.62637267017555,0.688185762627085,0,0,1.02335720959203,0.478736495981337,"TST","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"912","cellular response to oxidative stress (GO:0034599)","1/115",0.62637267017555,0.688185762627085,0,0,1.02335720959203,0.478736495981337,"PRDX6","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"913","regulation of macroautophagy (GO:0016241)","1/116",0.629566857986754,0.690181610178038,0,0,1.01440699768459,0.469389675459974,"IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"914","sphingolipid metabolic process (GO:0006665)","1/116",0.629566857986754,0.690181610178038,0,0,1.01440699768459,0.469389675459974,"ELOVL4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"915","regulation of immune response (GO:0050776)","2/251",0.631947104299407,0.692033878150827,0,0,0.936173264486518,0.429656330350497,"TKFC;SYK","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"916","activation of MAPK activity (GO:0000187)","1/117",0.632733897389236,0.692139044960714,0,0,1.00561109977556,0.460273558761119,"IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"917","inflammatory response (GO:0006954)","2/252",0.634106006997042,0.692883553992406,0,0,0.932380952380952,0.424736012590762,"SYK;IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"918","calcium ion transport (GO:0006816)","1/118",0.63587401787154,0.693303336134149,0,0,0.996965559095737,0.451380962624567,"CACNA1E","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"919","positive regulation of protein serine/threonine kinase activity (GO:0071902)","1/118",0.63587401787154,0.693303336134149,0,0,0.996965559095737,0.451380962624567,"TENM1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"920","positive regulation of B cell activation (GO:0050871)","1/119",0.638987446691244,0.695940675635463,0,0,0.988466553003711,0.442704979710804,"SYK","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"921","positive regulation of programmed cell death (GO:0043068)","2/257",0.64475316012609,0.701457835446625,0,0,0.913865546218487,0.401084377766825,"STK4;VAV1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"922","mRNA splicing, via spliceosome (GO:0000398)","2/261",0.653094749224544,0.707851372166084,0,0,0.899567935282221,0.383245681835915,"CSTF2T;SRSF9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"923","regulation of protein phosphorylation (GO:0001932)","2/261",0.653094749224544,0.707851372166084,0,0,0.899567935282221,0.383245681835915,"MYDGF;STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"924","platelet degranulation (GO:0002576)","1/124",0.654162046532728,0.707851372166084,0,0,0.94804445085871,0.402350236202744,"FERMT3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"925","dephosphorylation (GO:0016311)","1/124",0.654162046532728,0.707851372166084,0,0,0.94804445085871,0.402350236202744,"PHLPP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"926","negative regulation of macromolecule metabolic process (GO:0010605)","1/124",0.654162046532728,0.707851372166084,0,0,0.94804445085871,0.402350236202744,"LDLR","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"927","protein dephosphorylation (GO:0006470)","1/125",0.657119997057345,0.710285045362956,0,0,0.940351212063371,0.394842785210148,"PHLPP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"928","positive regulation of mitochondrion organization (GO:0010822)","1/128",0.665843785826983,0.718939087714049,0,0,0.917998415878488,0.373350131781975,"FIS1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"929","protein glycosylation (GO:0006486)","1/130",0.671536696474048,0.724305457337993,0,0,0.903674143387918,0.359830949124721,"ST8SIA3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"930","positive regulation of macromolecule metabolic process (GO:0010604)","2/276",0.682997988833785,0.735875252485433,0,0,0.849669794925269,0.323947964321215,"RPS7;RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"931","MAPK cascade (GO:0000165)","2/278",0.686822800007116,0.739201337923878,0,0,0.843426501035197,0.316857584893723,"AKAP9;IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"932","regulation of signal transduction by p53 class mediator (GO:1901796)","1/138",0.693360162674037,0.743686936937806,0,0,0.850559322765948,0.311479671792993,"TAF10","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"933","regulation of vesicle-mediated transport (GO:0060627)","1/138",0.693360162674037,0.743686936937806,0,0,0.850559322765948,0.311479671792993,"STXBP5L","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"934","cellular response to growth factor stimulus (GO:0071363)","1/139",0.69598469869257,0.743686936937806,0,0,0.844352971443272,0.30601682397066,"ACAP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"935","regulation of primary metabolic process (GO:0080090)","1/139",0.69598469869257,0.743686936937806,0,0,0.844352971443272,0.30601682397066,"LDLR","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"936","mRNA processing (GO:0006397)","2/283",0.696220317851318,0.743686936937806,0,0,0.828207083545162,0.299884774142875,"CSTF2T;SRSF9","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"937","regulation of apoptotic process (GO:0042981)","6/815",0.696233945964176,0.743686936937806,0,0,0.860185715577799,0.311447051401074,"MYDGF;LGALS1;RPS3;STK4;VAV1;MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"938","regulation of small GTPase mediated signal transduction (GO:0051056)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"VAV1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"939","negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"TCEAL7","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"940","positive regulation of Wnt signaling pathway (GO:0030177)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"LRRK1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"941","inorganic cation transmembrane transport (GO:0098662)","1/140",0.698586902258482,0.743686936937806,0,0,0.838235920139628,0.300671616234778,"UCP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"942","regulation of intracellular signal transduction (GO:1902531)","3/422",0.699154785025363,0.743686936937806,0,0,0.83222099952839,0.297837850718171,"TAF10;IKBKG;VAV1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"943","DNA repair (GO:0006281)","2/288",0.705385033404801,0.74951834938665,0,0,0.813519813519814,0.283927752970844,"SMG1;RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"944","positive regulation of MAPK cascade (GO:0043410)","2/289",0.70719029409252,0.750640545212611,0,0,0.810643769703003,0.28085198620665,"TENM1;MYDGF","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"945","regulated exocytosis (GO:0045055)","1/148",0.718622897099519,0.761968405178537,0,0,0.792295616471441,0.261789161893846,"FERMT3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"946","heart development (GO:0007507)","1/149",0.721032420744188,0.763715101041941,0,0,0.786902286902287,0.257373056649673,"GJA1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"947","cellular response to interleukin-1 (GO:0071347)","1/150",0.7234214311117,0.765436403351556,0,0,0.781581351018625,0.253047384285955,"IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"948","axon guidance (GO:0007411)","1/158",0.741815563743912,0.784070880666034,0,0,0.741454038367316,0.221438683785669,"UNC5C","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"949","positive regulation of cellular biosynthetic process (GO:0031328)","1/159",0.744027593961907,0.785580241464522,0,0,0.736723840910793,0.217832410169283,"LDLR","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"950","transcription initiation from RNA polymerase II promoter (GO:0006367)","1/160",0.746220782685433,0.787066551842952,0,0,0.732053142793346,0.214296674296686,"TAF10","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"951","negative regulation of intracellular signal transduction (GO:1902532)","1/161",0.74839528957813,0.788530052741626,0,0,0.727440828402367,0.210829795077602,"PHLPP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"952","DNA metabolic process (GO:0006259)","2/314",0.749407850015011,0.788767506003195,0,0,0.744734432234432,0.214834969777366,"SMG1;RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"953","regulation of cell migration (GO:0030334)","2/316",0.752549972616178,0.790560027833327,0,0,0.739915074309979,0.210348884727124,"CBLL1;FERMT3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"954","T cell receptor signaling pathway (GO:0050852)","1/163",0.752688888775443,0.790560027833327,0,0,0.718387026079334,0.204096123977507,"IKBKG","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"955","regulation of cell proliferation (GO:0042127)","5/740",0.758276184143932,0.795594488494471,0,0,0.78726035868893,0.217840924958144,"TENM1;ATP8A2;YES1;SYK;SSTR4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"956","neuron projection development (GO:0031175)","1/167",0.761058776520522,0.797678759491175,0,0,0.700933913167463,0.191386281771138,"NYAP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"957","protein phosphorylation (GO:0006468)","3/470",0.765881536589324,0.801894774986941,0,0,0.744835810178359,0.198668397028796,"SMG1;SYK;STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"958","protein transport (GO:0015031)","2/326",0.767758843161062,0.803021253494138,0,0,0.716710758377425,0.189412033575664,"NAPB;UNC93B1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"959","cellular protein localization (GO:0034613)","2/327",0.769234445579554,0.80372566680992,0,0,0.714468864468864,0.187447683491693,"NAPB;UNC93B1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"960","positive regulation of hydrolase activity (GO:0051345)","1/172",0.771126164418785,0.804025407645809,0,0,0.680265753140247,0.176803301483895,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"961","positive regulation of protein kinase activity (GO:0045860)","1/172",0.771126164418785,0.804025407645809,0,0,0.680265753140247,0.176803301483895,"STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"962","organonitrogen compound biosynthetic process (GO:1901566)","1/181",0.788196395024039,0.820862712635815,0,0,0.645956607495069,0.1537428324293,"ELOVL4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"963","positive regulation of gene expression (GO:0010628)","5/771",0.788912966335619,0.820862712635815,0,0,0.754173589682728,0.178814009865454,"RPS7;LHX2;CREB3L2;RPS3;ETS2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"964","cytokine-mediated signaling pathway (GO:0019221)","4/633",0.790154303510722,0.821301464852431,0,0,0.735571858179938,0.173247056354808,"SYK;IKBKG;LCP1;VAV1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"965","intracellular protein transport (GO:0006886)","2/347",0.797083386187126,0.826833151930201,0,0,0.672360248447205,0.152488601854165,"NAPB;UNC93B1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"966","DNA-templated transcription, initiation (GO:0006352)","1/186",0.797126571621331,0.826833151930201,0,0,0.628338397569167,0.142470580993396,"TAF10","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"967","regulation of GTPase activity (GO:0043087)","1/188",0.800592921187837,0.829569914198773,0,0,0.621554915672563,0.138235475498819,"VAV1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"968","positive regulation of nucleic acid-templated transcription (GO:1903508)","3/502",0.803358930629371,0.831576083151477,0,0,0.695918783675135,0.152373977149134,"LHX2;CREB3L2;ETS2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"969","transcription, DNA-templated (GO:0006351)","2/356",0.808622261230118,0.836160480652815,0,0,0.654963680387409,0.139129606343427,"TAF10;NELFE","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"970","cellular response to tumor necrosis factor (GO:0071356)","1/194",0.810642620518555,0.836523074932639,0,0,0.602048011773002,0.126386727305297,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"971","positive regulation of cell differentiation (GO:0045597)","1/194",0.810642620518555,0.836523074932639,0,0,0.602048011773002,0.126386727305297,"ASXL2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"972","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","3/512",0.813996154444774,0.839119492544922,0,0,0.68189358022658,0.140333451460604,"TCEAL7;RPS3;FOXP2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"973","positive regulation of multicellular organismal process (GO:0051240)","1/202",0.82326312374569,0.8478002569303,0,0,0.577850393005387,0.112380007236991,"LDLR","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"974","regulation of autophagy (GO:0010506)","1/203",0.824780700765998,0.848491028919435,0,0,0.574960454625344,0.110759085579156,"RNF152","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"975","organelle assembly (GO:0070925)","2/376",0.832204841983157,0.855250514530382,0,0,0.61930226636109,0.113751374390419,"LMOD1;RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"976","regulation of translation (GO:0006417)","1/213",0.839261780702733,0.86161916420506,0,0,0.547560567154181,0.095950465147828,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"977","regulation of cell cycle (GO:0051726)","1/215",0.842011920933588,0.863557773567508,0,0,0.542387878117569,0.0932696199236841,"STK4","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"978","positive regulation of transcription, DNA-templated (GO:0045893)","7/1120",0.84532494002434,0.866069110331685,0,0,0.722190068294942,0.121352616750285,"MYDGF;LHX2;CREB3L2;ASXL2;ABHD14B;IKBKG;ETS2","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"979","positive regulation of cytokine production (GO:0001819)","1/220",0.848684327543388,0.868622774462181,0,0,0.529869498257275,0.0869346175030039,"RPS3","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"980","axonogenesis (GO:0007409)","1/223",0.852552507919759,0.871691441771019,0,0,0.522629138013753,0.083370050358733,"UNC5C","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"981","extracellular matrix organization (GO:0030198)","1/229",0.859996395351774,0.878406104120772,0,0,0.508720024914357,0.0767287565031752,"LCP1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"982","negative regulation of programmed cell death (GO:0043069)","2/408",0.864550420358325,0.882158371893118,0,0,0.56955195871452,0.0828958114154206,"MYDGF;MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
"983","proteasomal protein catabolic process (GO:0010498)","1/237",0.869343501910884,0.886146682517503,0,0,0.491274696620199,0.0687867834974688,"MAD2L1","All","GO_Biological_Process_2018","HDAC5c_eGFPc"
